"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Amer-Indian-Eskimo","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Amer-Indian-Eskimo","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Amer-Indian-Eskimo","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Asian-Pac-Islander","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Black","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","Other","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Male","*","White","*","Higher education","*","Federal-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Amer-Indian-Eskimo","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Asian-Pac-Islander","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Asian-Pac-Islander","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Asian-Pac-Islander","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Asian-Pac-Islander","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Asian-Pac-Islander","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Asian-Pac-Islander","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Asian-Pac-Islander","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Asian-Pac-Islander","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Asian-Pac-Islander","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Black","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Black","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Black","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Black","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Black","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Black","*","Higher education","*","Local-gov","*","<=50K"
"*","Female","*","Black","*","Higher education","*","Local-gov","*","<=50K"
