marital,edu,age,social,race,position,county,country,salary
"\" Never-married\"","\" Assoc-voc\"",[30 - 50[,"\" Not-in-family\"","\" White\"","\" Adm-clerical\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" Assoc-voc\"",[30 - 50[,"\" Not-in-family\"","\" White\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" Assoc-voc\"",[30 - 50[,"\" Own-child\"","\" White\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[20 - 30[,"\" Husband\"","\" White\"","\" Transport-moving\"",55,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[20 - 30[,"\" Husband\"","\" White\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[20 - 30[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[20 - 30[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[20 - 30[,"\" Husband\"","\" White\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[30 - 35[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[30 - 35[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[30 - 35[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[30 - 35[,"\" Wife\"","\" White\"","\" Tech-support\"",40,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[30 - 35[,"\" Wife\"","\" White\"","\" Adm-clerical\"",35,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[30 - 35[,"\" Wife\"","\" White\"","\" Machine-op-inspct\"",40,"\" Peru\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[30 - 35[,"\" Husband\"","\" White\"","\" Transport-moving\"",45,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[35 - 40[,"\" Husband\"","\" White\"","\" Farming-fishing\"",60,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[35 - 40[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" Canada\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[35 - 40[,"\" Husband\"","\" White\"","\" Prof-specialty\"",40,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[35 - 40[,"\" Husband\"","\" White\"","\" Craft-repair\"",50,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[35 - 40[,"\" Husband\"","\" White\"","\" Handlers-cleaners\"",40,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[35 - 40[,"\" Husband\"","\" White\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[35 - 40[,"\" Husband\"","\" White\"","\" Transport-moving\"",55,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[35 - 40[,"\" Husband\"","\" White\"","\" Other-service\"",40,"\" Puerto-Rico\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[40 - 50[,"\" Husband\"","\" White\"","\" Exec-managerial\"",50,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[40 - 50[,"\" Husband\"","\" White\"","\" Sales\"",50,"\" Germany\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[40 - 50[,"\" Husband\"","\" White\"","\" Prof-specialty\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[40 - 50[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[40 - 50[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" Portugal\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[40 - 50[,"\" Wife\"","\" White\"","\" Tech-support\"",24,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[40 - 50[,"\" Husband\"","\" White\"","\" Adm-clerical\"",45,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[40 - 50[,"\" Husband\"","\" White\"","\" Other-service\"",42,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[40 - 50[,"\" Wife\"","\" Asian-Pac-Islander\"","\" Adm-clerical\"",40,"\" India\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[50 - 70[,"\" Husband\"","\" White\"","\" Adm-clerical\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[50 - 70[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[50 - 70[,"\" Husband\"","\" White\"","\" Transport-moving\"",40,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[50 - 70[,"\" Husband\"","\" White\"","\" Exec-managerial\"",48,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[50 - 70[,"\" Other-relative\"","\" White\"","\" Tech-support\"",40,"\" Canada\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[50 - 70[,"\" Husband\"","\" White\"","\" Tech-support\"",50,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[50 - 70[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[50 - 70[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" >50K\""
"\" Married-civ-spouse\"","\" Assoc-voc\"",[50 - 70[,"\" Husband\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[25 - 35[,"\" Not-in-family\"","\" White\"","\" Adm-clerical\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[25 - 35[,"\" Not-in-family\"","\" Black\"","\" Protective-serv\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[25 - 35[,"\" Not-in-family\"","\" White\"","\" Other-service\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[25 - 35[,"\" Not-in-family\"","\" White\"","\" Tech-support\"",45,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[25 - 35[,"\" Not-in-family\"","\" White\"","\" Tech-support\"",64,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[35 - 45[,"\" Unmarried\"","\" White\"","\" Adm-clerical\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[35 - 45[,"\" Not-in-family\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[35 - 45[,"\" Unmarried\"","\" White\"","\" Prof-specialty\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[35 - 45[,"\" Not-in-family\"","\" White\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[35 - 45[,"\" Not-in-family\"","\" White\"","\" Other-service\"",24,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[45 - 70[,"\" Not-in-family\"","\" White\"","\" Adm-clerical\"",55,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[45 - 70[,"\" Not-in-family\"","\" White\"","\" Sales\"",50,"\" United-States\"","\" >50K\""
"\" Divorced\"","\" Assoc-voc\"",[45 - 70[,"\" Not-in-family\"","\" White\"","\" Prof-specialty\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[45 - 70[,"\" Not-in-family\"","\" White\"","\" Other-service\"",20,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" Assoc-voc\"",[45 - 70[,"\" Not-in-family\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" <=50K\""
