marital,edu,age,social,race,position,county,country,salary
"\" Married-civ-spouse\"","\" 11th\"",[30 - 70[,"\" Husband\"","\" White\"","\" ?\"",8,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" 11th\"",[30 - 70[,"\" Husband\"","\" White\"","\" ?\"",3,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" 11th\"",[30 - 70[,"\" Wife\"","\" White\"","\" ?\"",8,"\" United-States\"","\" <=50K\""
"\" Widowed\"","\" 11th\"",[20 - 75[,"\" Not-in-family\"","\" Black\"","\" Other-service\"",20,"\" United-States\"","\" <=50K\""
"\" Widowed\"","\" 11th\"",[20 - 75[,"\" Unmarried\"","\" White\"","\" Adm-clerical\"",40,"\" United-States\"","\" <=50K\""
"\" Widowed\"","\" 11th\"",[20 - 75[,"\" Unmarried\"","\" Black\"","\" Transport-moving\"",40,"\" United-States\"","\" <=50K\""
"\" Widowed\"","\" 11th\"",[20 - 75[,"\" Unmarried\"","\" White\"","\" Adm-clerical\"",40,"\" United-States\"","\" <=50K\""
"\" Widowed\"","\" 11th\"",[20 - 75[,"\" Unmarried\"","\" Other\"","\" Other-service\"",40,"\" United-States\"","\" <=50K\""
"\" Widowed\"","\" 11th\"",[20 - 75[,"\" Own-child\"","\" Black\"","\" Sales\"",35,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 11th\"",[15 - 20[,"\" Own-child\"","\" White\"","\" ?\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 11th\"",[15 - 20[,"\" Own-child\"","\" White\"","\" ?\"",5,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 11th\"",[15 - 20[,"\" Own-child\"","\" White\"","\" ?\"",20,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 11th\"",[15 - 20[,"\" Own-child\"","\" White\"","\" ?\"",30,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 11th\"",[15 - 20[,"\" Own-child\"","\" White\"","\" ?\"",27,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 11th\"",[15 - 20[,"\" Own-child\"","\" White\"","\" ?\"",15,"\" United-States\"","\" <=50K\""
