marital,edu,age,social,race,position,county,country,salary
"\" Married-civ-spouse\"","\" 10th\"",[50 - 70[,"\" Wife\"","\" White\"","\" Other-service\"",8,"\" United-States\"","\" <=50K\""
"\" Married-civ-spouse\"","\" 10th\"",[50 - 70[,"\" Husband\"","\" White\"","\" Farming-fishing\"",40,"\" Mexico\"","\" <=50K\""
"\" Married-civ-spouse\"","\" 10th\"",[50 - 70[,"\" Husband\"","\" White\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" 10th\"",[25 - 65[,"\" Unmarried\"","\" White\"","\" Exec-managerial\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" 10th\"",[25 - 65[,"\" Not-in-family\"","\" White\"","\" Other-service\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" 10th\"",[25 - 65[,"\" Not-in-family\"","\" Amer-Indian-Eskimo\"","\" Craft-repair\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" 10th\"",[25 - 65[,"\" Not-in-family\"","\" Black\"","\" Adm-clerical\"",40,"\" United-States\"","\" <=50K\""
"\" Divorced\"","\" 10th\"",[25 - 65[,"\" Not-in-family\"","\" White\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[20 - 25[,"\" Own-child\"","\" White\"","\" Handlers-cleaners\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[20 - 25[,"\" Not-in-family\"","\" Other\"","\" Sales\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[20 - 25[,"\" Not-in-family\"","\" White\"","\" Craft-repair\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[20 - 25[,"\" Not-in-family\"","\" Black\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[20 - 25[,"\" Not-in-family\"","\" White\"","\" Other-service\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[25 - 30[,"\" Unmarried\"","\" White\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[25 - 30[,"\" Not-in-family\"","\" White\"","\" Handlers-cleaners\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[25 - 30[,"\" Own-child\"","\" White\"","\" Other-service\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[25 - 30[,"\" Unmarried\"","\" White\"","\" Craft-repair\"",35,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[25 - 30[,"\" Unmarried\"","\" White\"","\" Transport-moving\"",40,"\" United-States\"","\" >50K\""
"\" Never-married\"","\" 10th\"",[30 - 50[,"\" Other-relative\"","\" Black\"","\" Craft-repair\"",55,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[30 - 50[,"\" Not-in-family\"","\" White\"","\" Craft-repair\"",30,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[30 - 50[,"\" Own-child\"","\" White\"","\" Transport-moving\"",25,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[30 - 50[,"\" Not-in-family\"","\" Black\"","\" Machine-op-inspct\"",40,"\" United-States\"","\" <=50K\""
"\" Never-married\"","\" 10th\"",[30 - 50[,"\" Own-child\"","\" Black\"","\" Machine-op-inspct\"",45,"\" United-States\"","\" <=50K\""
